Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2024-01-15 02:00:00,USA,USA,US,405.65,474.5,35.57,18.58,,false,
2024-01-15 03:00:00,USA,USA,US,405.95,474.52,35.71,18.36,,false,
2024-01-15 04:00:00,USA,USA,US,407.62,475.93,35.69,17.87,,false,
2024-01-15 05:00:00,USA,USA,US,409.3,477.54,35.58,17.36,,false,
2024-01-15 06:00:00,USA,USA,US,414.34,483.48,34.74,16.29,,false,
2024-01-15 07:00:00,USA,USA,US,416.15,485.51,34.54,15.9,,false,
2024-01-15 08:00:00,USA,USA,US,419.01,488.78,34.04,15.35,,false,
2024-01-15 09:00:00,USA,USA,US,421.13,491.47,33.46,14.83,,false,
2024-01-15 10:00:00,USA,USA,US,422.26,493.34,32.95,14.63,,false,
2024-01-15 11:00:00,USA,USA,US,422.58,494.79,32.33,14.66,,false,
2024-01-15 12:00:00,USA,USA,US,420.58,493.29,32.17,15.19,,false,
2024-01-15 13:00:00,USA,USA,US,417.57,490.16,32.53,16.03,,false,
2024-01-15 14:00:00,USA,USA,US,411.31,482.43,33.91,17.61,,false,
2024-01-15 15:00:00,USA,USA,US,404.48,474.61,35.18,18.91,,false,
2024-01-15 16:00:00,USA,USA,US,399.6,469.81,35.89,19.55,,false,
2024-01-15 17:00:00,USA,USA,US,397.65,467.19,36.43,19.91,,false,
2024-01-15 18:00:00,USA,USA,US,398.62,468.0,36.39,19.7,,false,
2024-01-15 19:00:00,USA,USA,US,396.92,465.76,36.9,20.05,,false,
2024-01-15 20:00:00,USA,USA,US,396.32,465.06,36.99,20.09,,false,
2024-01-15 21:00:00,USA,USA,US,398.96,467.91,36.7,19.92,,false,
2024-01-15 22:00:00,USA,USA,US,401.1,470.57,36.17,19.68,,false,
2024-01-15 23:00:00,USA,USA,US,402.26,472.2,35.59,19.49,,false,
2024-01-16 00:00:00,USA,USA,US,404.62,474.9,34.93,19.0,,false,
2024-01-16 01:00:00,USA,USA,US,405.21,475.06,34.95,19.04,,false,
2024-01-16 02:00:00,USA,USA,US,405.8,475.29,35.16,19.02,,false,
2024-01-16 03:00:00,USA,USA,US,405.2,473.92,35.7,19.13,,false,
2024-01-16 04:00:00,USA,USA,US,405.97,474.12,36.07,19.01,,false,
2024-01-16 05:00:00,USA,USA,US,407.79,475.77,36.12,18.59,,false,
2024-01-16 06:00:00,USA,USA,US,411.28,479.93,35.5,17.62,,false,
2024-01-16 07:00:00,USA,USA,US,415.14,484.51,34.8,16.7,,false,
2024-01-16 08:00:00,USA,USA,US,416.33,485.96,34.42,16.22,,false,
2024-01-16 09:00:00,USA,USA,US,417.88,488.34,33.83,15.74,,false,
2024-01-16 10:00:00,USA,USA,US,418.25,489.65,33.23,15.47,,false,
2024-01-16 11:00:00,USA,USA,US,417.6,489.75,32.77,15.73,,false,
2024-01-16 12:00:00,USA,USA,US,414.87,487.57,32.69,16.4,,false,
2024-01-16 13:00:00,USA,USA,US,413.32,486.31,32.66,16.87,,false,
2024-01-16 14:00:00,USA,USA,US,406.34,478.49,33.74,18.22,,false,
2024-01-16 15:00:00,USA,USA,US,396.78,467.14,35.82,20.35,,false,
2024-01-16 16:00:00,USA,USA,US,392.5,461.94,36.95,21.38,,false,
2024-01-16 17:00:00,USA,USA,US,391.49,460.25,37.55,21.8,,false,
2024-01-16 18:00:00,USA,USA,US,392.98,461.52,37.6,21.63,,false,
2024-01-16 19:00:00,USA,USA,US,393.11,461.4,37.76,21.54,,false,
2024-01-16 20:00:00,USA,USA,US,391.28,459.44,37.95,21.55,,false,
2024-01-16 21:00:00,USA,USA,US,390.64,459.24,37.72,21.32,,false,
2024-01-16 22:00:00,USA,USA,US,395.72,465.57,36.35,20.28,,false,
2024-01-16 23:00:00,USA,USA,US,403.84,476.03,33.97,18.42,,false,
2024-01-17 00:00:00,USA,USA,US,405.66,478.3,33.26,17.97,,false,
2024-01-17 01:00:00,USA,USA,US,402.49,474.51,33.75,18.55,,false,
2024-01-17 02:00:00,USA,USA,US,399.59,470.99,34.38,19.01,,false,
2024-01-17 03:00:00,USA,USA,US,398.99,469.66,34.93,19.22,,false,
2024-01-17 04:00:00,USA,USA,US,399.48,469.38,35.28,19.18,,false,
2024-01-17 05:00:00,USA,USA,US,398.82,468.57,35.56,19.18,,false,
2024-01-17 06:00:00,USA,USA,US,397.62,467.2,35.77,19.18,,false,
2024-01-17 07:00:00,USA,USA,US,397.75,467.23,35.93,19.18,,false,
2024-01-17 08:00:00,USA,USA,US,396.99,466.32,36.16,19.4,,false,
2024-01-17 09:00:00,USA,USA,US,396.04,465.57,36.14,19.5,,false,
2024-01-17 10:00:00,USA,USA,US,397.86,467.97,35.71,19.45,,false,
2024-01-17 11:00:00,USA,USA,US,398.81,470.29,35.04,19.45,,false,
2024-01-17 12:00:00,USA,USA,US,399.16,471.84,34.52,19.57,,false,
2024-01-17 13:00:00,USA,USA,US,396.66,468.82,35.0,20.31,,false,
2024-01-17 14:00:00,USA,USA,US,390.0,460.15,36.55,21.78,,false,
2024-01-17 15:00:00,USA,USA,US,384.32,452.92,37.94,22.83,,false,
2024-01-17 16:00:00,USA,USA,US,380.24,447.75,39.04,23.52,,false,
2024-01-17 17:00:00,USA,USA,US,376.12,442.45,40.13,24.25,,false,
2024-01-17 18:00:00,USA,USA,US,373.18,438.6,41.0,24.75,,false,
2024-01-17 19:00:00,USA,USA,US,370.94,435.62,41.71,25.07,,false,
2024-01-17 20:00:00,USA,USA,US,372.95,438.24,41.18,24.3,,false,
2024-01-17 21:00:00,USA,USA,US,380.39,447.16,39.57,22.7,,false,
2024-01-17 22:00:00,USA,USA,US,391.26,460.08,37.27,20.73,,false,
2024-01-17 23:00:00,USA,USA,US,402.04,472.81,35.09,19.08,,false,
2024-01-18 00:00:00,USA,USA,US,406.75,478.12,34.2,18.39,,false,
2024-01-18 01:00:00,USA,USA,US,407.81,478.97,34.07,18.34,,false,
2024-01-18 02:00:00,USA,USA,US,409.8,480.71,33.99,18.05,,false,
2024-01-18 03:00:00,USA,USA,US,409.84,480.46,34.2,17.78,,false,
2024-01-18 04:00:00,USA,USA,US,408.8,478.7,34.66,17.73,,false,
2024-01-18 05:00:00,USA,USA,US,410.14,479.65,34.82,17.43,,false,
2024-01-18 06:00:00,USA,USA,US,414.63,484.25,34.41,16.7,,false,
2024-01-18 07:00:00,USA,USA,US,416.54,486.36,34.17,16.27,,false,
2024-01-18 08:00:00,USA,USA,US,417.74,487.93,33.81,15.78,,false,
2024-01-18 09:00:00,USA,USA,US,418.98,489.55,33.46,15.51,,false,
2024-01-18 10:00:00,USA,USA,US,419.71,491.05,32.98,15.3,,false,
2024-01-18 11:00:00,USA,USA,US,421.81,494.51,32.23,15.31,,false,
2024-01-18 12:00:00,USA,USA,US,419.9,493.12,32.24,15.99,,false,
2024-01-18 13:00:00,USA,USA,US,417.37,489.83,32.78,16.85,,false,
2024-01-18 14:00:00,USA,USA,US,410.6,481.56,34.25,18.16,,false,
2024-01-18 15:00:00,USA,USA,US,402.4,472.68,35.45,19.05,,false,
2024-01-18 16:00:00,USA,USA,US,397.04,466.98,36.26,19.48,,false,
2024-01-18 17:00:00,USA,USA,US,393.92,462.97,37.11,19.96,,false,
2024-01-18 18:00:00,USA,USA,US,388.88,456.99,38.04,20.49,,false,
2024-01-18 19:00:00,USA,USA,US,386.64,454.12,38.59,20.8,,false,
2024-01-18 20:00:00,USA,USA,US,382.13,449.26,39.18,21.19,,false,
2024-01-18 21:00:00,USA,USA,US,380.07,447.83,38.86,20.86,,false,
2024-01-18 22:00:00,USA,USA,US,382.28,451.15,37.88,20.13,,false,
2024-01-18 23:00:00,USA,USA,US,397.1,468.13,35.11,17.7,,false,
2024-01-19 00:00:00,USA,USA,US,402.68,473.72,34.39,17.14,,false,
2024-01-19 01:00:00,USA,USA,US,398.01,467.94,35.2,17.93,,false,
2024-01-19 02:00:00,USA,USA,US,393.93,463.25,35.97,18.41,,false,
2024-01-19 03:00:00,USA,USA,US,389.65,458.03,36.95,18.87,,false,
2024-01-19 04:00:00,USA,USA,US,381.61,448.73,38.45,19.77,,false,
2024-01-19 05:00:00,USA,USA,US,376.75,442.71,39.5,20.29,,false,
2024-01-19 06:00:00,USA,USA,US,373.99,439.75,39.88,20.15,,false,
2024-01-19 07:00:00,USA,USA,US,371.89,437.38,40.27,20.24,,false,
2024-01-19 08:00:00,USA,USA,US,371.38,436.56,40.4,20.31,,false,
2024-01-19 09:00:00,USA,USA,US,372.94,438.57,40.06,20.14,,false,
2024-01-19 10:00:00,USA,USA,US,374.21,440.26,39.69,20.14,,false,
2024-01-19 11:00:00,USA,USA,US,376.05,442.97,38.96,20.33,,false,
2024-01-19 12:00:00,USA,USA,US,380.33,447.88,38.23,20.49,,false,
2024-01-19 13:00:00,USA,USA,US,384.59,452.22,37.89,20.77,,false,
2024-01-19 14:00:00,USA,USA,US,376.95,443.85,39.08,22.27,,false,
2024-01-19 15:00:00,USA,USA,US,365.04,430.43,41.16,24.43,,false,
2024-01-19 16:00:00,USA,USA,US,363.14,428.31,41.64,24.84,,false,
2024-01-19 17:00:00,USA,USA,US,364.35,429.64,41.51,24.54,,false,
2024-01-19 18:00:00,USA,USA,US,365.85,431.38,41.28,24.08,,false,
2024-01-19 19:00:00,USA,USA,US,368.32,434.11,40.95,23.58,,false,
2024-01-19 20:00:00,USA,USA,US,369.52,435.53,40.74,23.25,,false,
2024-01-19 21:00:00,USA,USA,US,375.6,442.7,39.51,22.03,,false,
2024-01-19 22:00:00,USA,USA,US,393.42,463.78,35.97,19.76,,false,
2024-01-19 23:00:00,USA,USA,US,411.57,483.95,33.02,16.34,,false,
2024-01-20 00:00:00,USA,USA,US,418.7,491.36,32.09,15.66,,false,
2024-01-20 01:00:00,USA,USA,US,417.33,489.66,32.27,15.89,,false,
2024-01-20 02:00:00,USA,USA,US,416.54,488.75,32.47,15.92,,false,
2024-01-20 03:00:00,USA,USA,US,417.43,489.61,32.4,15.5,,false,
2024-01-20 04:00:00,USA,USA,US,419.41,491.93,32.09,14.86,,false,
2024-01-20 05:00:00,USA,USA,US,421.03,493.69,31.86,14.29,,false,
2024-01-20 06:00:00,USA,USA,US,423.71,496.46,31.64,13.84,,false,
2024-01-20 07:00:00,USA,USA,US,426.68,499.62,31.31,13.43,,false,
2024-01-20 08:00:00,USA,USA,US,428.81,502.1,30.94,13.14,,false,
2024-01-20 09:00:00,USA,USA,US,430.24,503.88,30.62,12.91,,false,
2024-01-20 10:00:00,USA,USA,US,431.0,505.08,30.26,12.78,,false,
2024-01-20 11:00:00,USA,USA,US,426.9,501.38,30.31,13.29,,false,
2024-01-20 12:00:00,USA,USA,US,423.9,498.69,30.32,13.76,,false,
2024-01-20 13:00:00,USA,USA,US,419.35,493.9,30.88,14.76,,false,
2024-01-20 14:00:00,USA,USA,US,410.42,483.68,32.63,16.61,,false,
2024-01-20 15:00:00,USA,USA,US,403.78,476.02,34.01,17.95,,false,
2024-01-20 16:00:00,USA,USA,US,401.16,472.61,34.8,18.54,,false,
2024-01-20 17:00:00,USA,USA,US,400.29,471.08,35.34,18.84,,false,
2024-01-20 18:00:00,USA,USA,US,396.12,466.42,35.99,19.22,,false,
2024-01-20 19:00:00,USA,USA,US,391.15,460.63,36.83,19.83,,false,
2024-01-20 20:00:00,USA,USA,US,386.6,455.96,37.21,20.03,,false,
2024-01-20 21:00:00,USA,USA,US,389.19,459.47,36.39,19.29,,false,
2024-01-20 22:00:00,USA,USA,US,399.04,470.99,34.39,17.73,,false,
2024-01-20 23:00:00,USA,USA,US,411.06,484.49,32.51,16.47,,false,
2024-01-21 00:00:00,USA,USA,US,409.25,482.35,32.84,16.99,,false,
2024-01-21 01:00:00,USA,USA,US,403.48,475.71,33.66,17.87,,false,
2024-01-21 02:00:00,USA,USA,US,398.81,470.39,34.38,18.41,,false,
2024-01-21 03:00:00,USA,USA,US,397.84,468.86,34.8,18.57,,false,
2024-01-21 04:00:00,USA,USA,US,397.04,467.36,35.21,18.63,,false,
2024-01-21 05:00:00,USA,USA,US,398.67,468.79,35.29,18.34,,false,
2024-01-21 06:00:00,USA,USA,US,400.88,471.23,34.96,17.68,,false,
2024-01-21 07:00:00,USA,USA,US,399.82,470.36,34.94,17.48,,false,
2024-01-21 08:00:00,USA,USA,US,398.9,469.35,35.04,17.51,,false,
2024-01-21 09:00:00,USA,USA,US,399.03,469.54,34.97,17.45,,false,
2024-01-21 10:00:00,USA,USA,US,398.38,468.91,34.99,17.65,,false,
2024-01-21 11:00:00,USA,USA,US,396.86,467.7,34.91,18.05,,false,
2024-01-21 12:00:00,USA,USA,US,396.94,468.07,34.74,18.29,,false,
2024-01-21 13:00:00,USA,USA,US,391.1,461.61,35.66,19.51,,false,
2024-01-21 14:00:00,USA,USA,US,380.67,449.72,37.45,21.32,,false,
2024-01-21 15:00:00,USA,USA,US,373.78,441.6,38.78,22.48,,false,
2024-01-21 16:00:00,USA,USA,US,368.49,435.18,40.02,23.54,,false,
2024-01-21 17:00:00,USA,USA,US,365.5,431.4,40.79,24.09,,false,
2024-01-21 18:00:00,USA,USA,US,358.13,422.92,42.04,25.07,,false,
2024-01-21 19:00:00,USA,USA,US,352.17,416.19,42.95,25.75,,false,
2024-01-21 20:00:00,USA,USA,US,354.99,419.51,42.36,25.06,,false,
2024-01-21 21:00:00,USA,USA,US,365.97,432.01,40.51,23.36,,false,
2024-01-21 22:00:00,USA,USA,US,378.8,446.57,38.41,21.67,,false,
2024-01-21 23:00:00,USA,USA,US,387.37,456.26,37.04,20.78,,false,
2024-01-22 00:00:00,USA,USA,US,391.0,460.49,36.26,20.14,,false,
2024-01-22 01:00:00,USA,USA,US,392.14,461.47,36.04,19.95,,false,
2024-01-22 02:00:00,USA,USA,US,392.54,461.86,35.99,19.56,,false,
2024-01-22 03:00:00,USA,USA,US,392.16,461.08,36.25,19.43,,false,
2024-01-22 04:00:00,USA,USA,US,387.52,456.02,36.89,19.52,,false,
2024-01-22 05:00:00,USA,USA,US,386.32,454.57,37.16,19.28,,false,
2024-01-22 06:00:00,USA,USA,US,388.6,456.63,37.17,18.95,,false,
2024-01-22 07:00:00,USA,USA,US,391.96,460.37,36.68,18.26,,false,
2024-01-22 08:00:00,USA,USA,US,396.15,465.26,35.92,17.46,,false,
2024-01-22 09:00:00,USA,USA,US,398.05,467.52,35.54,17.14,,false,
2024-01-22 10:00:00,USA,USA,US,401.47,471.78,34.79,16.83,,false,
2024-01-22 11:00:00,USA,USA,US,407.38,479.52,33.36,16.22,,false,
2024-01-22 12:00:00,USA,USA,US,411.9,485.45,32.4,15.98,,false,
2024-01-22 13:00:00,USA,USA,US,414.85,488.68,32.24,16.07,,false,
2024-01-22 14:00:00,USA,USA,US,407.8,480.38,33.43,17.13,,false,
2024-01-22 15:00:00,USA,USA,US,403.85,475.53,34.1,17.48,,false,
2024-01-22 16:00:00,USA,USA,US,401.39,472.17,34.52,17.68,,false,
2024-01-22 17:00:00,USA,USA,US,398.97,469.18,35.03,17.97,,false,
2024-01-22 18:00:00,USA,USA,US,395.91,466.04,35.43,18.07,,false,
2024-01-22 19:00:00,USA,USA,US,396.18,466.35,35.37,17.7,,false,
2024-01-22 20:00:00,USA,USA,US,400.87,471.75,34.51,16.66,,false,
2024-01-22 21:00:00,USA,USA,US,410.16,482.53,32.83,14.92,,false,
2024-01-22 22:00:00,USA,USA,US,418.34,491.93,31.39,13.64,,false,
2024-01-22 23:00:00,USA,USA,US,424.16,498.67,30.28,12.98,,false,
2024-01-23 00:00:00,USA,USA,US,424.03,498.49,30.26,13.01,,false,
2024-01-23 01:00:00,USA,USA,US,422.82,496.65,30.62,13.26,,false,
2024-01-23 02:00:00,USA,USA,US,421.36,494.57,31.16,13.38,,false,
2024-01-23 03:00:00,USA,USA,US,419.02,491.77,31.69,13.23,,false,
2024-01-23 04:00:00,USA,USA,US,417.54,489.8,32.06,12.78,,false,
2024-01-23 05:00:00,USA,USA,US,419.05,490.98,32.16,12.13,,false,
2024-01-23 06:00:00,USA,USA,US,420.14,492.01,32.14,11.45,,false,
2024-01-23 07:00:00,USA,USA,US,424.23,496.5,31.62,10.51,,false,
2024-01-23 08:00:00,USA,USA,US,426.99,499.31,31.42,10.04,,false,
2024-01-23 09:00:00,USA,USA,US,431.12,503.79,30.85,9.52,,false,
2024-01-23 10:00:00,USA,USA,US,430.66,503.81,30.62,9.67,,false,
2024-01-23 11:00:00,USA,USA,US,429.03,503.34,30.05,10.15,,false,
2024-01-23 12:00:00,USA,USA,US,426.94,501.54,30.05,11.11,,false,
2024-01-23 13:00:00,USA,USA,US,425.71,500.13,30.21,11.71,,false,
2024-01-23 14:00:00,USA,USA,US,421.27,494.79,31.06,12.71,,false,
2024-01-23 15:00:00,USA,USA,US,416.1,489.35,31.59,13.26,,false,
2024-01-23 16:00:00,USA,USA,US,409.6,483.1,32.17,13.74,,false,
2024-01-23 17:00:00,USA,USA,US,405.06,478.0,32.87,14.25,,false,
2024-01-23 18:00:00,USA,USA,US,402.69,475.29,33.25,14.4,,false,
2024-01-23 19:00:00,USA,USA,US,404.29,477.07,32.98,13.96,,false,
2024-01-23 20:00:00,USA,USA,US,405.11,478.18,32.72,13.55,,false,
2024-01-23 21:00:00,USA,USA,US,407.44,481.23,32.04,12.9,,false,
2024-01-23 22:00:00,USA,USA,US,409.37,483.93,31.38,12.52,,false,
2024-01-23 23:00:00,USA,USA,US,413.73,489.21,30.44,11.94,,false,
2024-01-24 00:00:00,USA,USA,US,414.66,490.15,30.13,11.72,,false,
2024-01-24 01:00:00,USA,USA,US,413.35,488.11,30.37,11.86,,false,
2024-01-24 02:00:00,USA,USA,US,412.66,486.94,30.67,11.7,,false,
2024-01-24 03:00:00,USA,USA,US,410.95,484.53,31.16,11.5,,false,
2024-01-24 04:00:00,USA,USA,US,408.55,481.38,31.72,11.2,,false,
2024-01-24 05:00:00,USA,USA,US,408.41,481.15,31.77,10.41,,false,
2024-01-24 06:00:00,USA,USA,US,406.88,480.04,31.75,9.66,,false,
2024-01-24 07:00:00,USA,USA,US,403.39,476.85,31.89,9.26,,false,
2024-01-24 08:00:00,USA,USA,US,402.77,476.26,31.88,8.99,,false,
2024-01-24 09:00:00,USA,USA,US,402.45,476.02,31.9,8.98,,false,
2024-01-24 10:00:00,USA,USA,US,404.2,478.1,31.55,9.1,,false,
2024-01-24 11:00:00,USA,USA,US,406.93,481.48,30.94,9.58,,false,
2024-01-24 12:00:00,USA,USA,US,409.75,484.41,30.76,10.53,,false,
2024-01-24 13:00:00,USA,USA,US,410.52,485.2,30.79,11.18,,false,
2024-01-24 14:00:00,USA,USA,US,404.92,478.8,31.69,12.43,,false,
2024-01-24 15:00:00,USA,USA,US,401.1,474.73,32.26,13.19,,false,
2024-01-24 16:00:00,USA,USA,US,395.39,468.52,33.19,14.09,,false,
2024-01-24 17:00:00,USA,USA,US,393.47,466.68,33.38,14.11,,false,
2024-01-24 18:00:00,USA,USA,US,393.87,467.25,33.26,13.99,,false,
2024-01-24 19:00:00,USA,USA,US,394.24,467.81,33.04,13.61,,false,
2024-01-24 20:00:00,USA,USA,US,395.53,469.47,32.61,13.12,,false,
2024-01-24 21:00:00,USA,USA,US,398.23,472.55,32.13,12.69,,false,
2024-01-24 22:00:00,USA,USA,US,402.59,477.68,31.23,12.14,,false,
2024-01-24 23:00:00,USA,USA,US,409.38,485.36,30.05,11.34,,false,
2024-01-25 00:00:00,USA,USA,US,412.9,489.18,29.52,10.87,,false,
2024-01-25 01:00:00,USA,USA,US,412.56,488.43,29.67,10.84,,false,
2024-01-25 02:00:00,USA,USA,US,410.61,486.0,30.1,10.79,,false,
2024-01-25 03:00:00,USA,USA,US,405.46,480.08,31.02,10.89,,false,
2024-01-25 04:00:00,USA,USA,US,401.17,474.91,31.88,10.83,,false,
2024-01-25 05:00:00,USA,USA,US,399.25,472.59,32.35,10.38,,false,
2024-01-25 06:00:00,USA,USA,US,394.75,467.73,32.83,10.21,,false,
2024-01-25 07:00:00,USA,USA,US,392.07,464.66,33.26,10.08,,false,
2024-01-25 08:00:00,USA,USA,US,390.01,462.21,33.66,10.15,,false,
2024-01-25 09:00:00,USA,USA,US,390.81,463.21,33.46,9.96,,false,
2024-01-25 10:00:00,USA,USA,US,393.16,466.09,32.94,9.83,,false,
2024-01-25 11:00:00,USA,USA,US,399.24,473.05,31.93,10.09,,false,
2024-01-25 12:00:00,USA,USA,US,402.34,476.35,31.76,11.15,,false,
2024-01-25 13:00:00,USA,USA,US,405.1,479.17,31.69,11.75,,false,
2024-01-25 14:00:00,USA,USA,US,398.41,471.55,32.84,13.28,,false,
2024-01-25 15:00:00,USA,USA,US,391.57,463.57,34.2,14.78,,false,
2024-01-25 16:00:00,USA,USA,US,385.68,457.49,35.01,15.6,,false,
2024-01-25 17:00:00,USA,USA,US,382.19,453.51,35.63,16.06,,false,
2024-01-25 18:00:00,USA,USA,US,380.25,450.97,36.22,16.57,,false,
2024-01-25 19:00:00,USA,USA,US,379.11,449.33,36.56,16.77,,false,
2024-01-25 20:00:00,USA,USA,US,378.7,448.84,36.54,16.58,,false,
2024-01-25 21:00:00,USA,USA,US,380.28,450.73,36.13,16.22,,false,
2024-01-25 22:00:00,USA,USA,US,381.95,453.19,35.4,15.8,,false,
2024-01-25 23:00:00,USA,USA,US,390.53,462.88,33.91,14.64,,false,
2024-01-26 00:00:00,USA,USA,US,396.84,469.72,32.81,13.67,,false,
2024-01-26 01:00:00,USA,USA,US,397.48,469.59,32.92,13.73,,false,
2024-01-26 02:00:00,USA,USA,US,394.88,466.24,33.55,13.9,,false,
2024-01-26 03:00:00,USA,USA,US,388.49,459.17,34.51,14.1,,false,
2024-01-26 04:00:00,USA,USA,US,385.17,454.99,35.21,13.93,,false,
2024-01-26 05:00:00,USA,USA,US,380.66,449.77,36.01,13.85,,false,
2024-01-26 06:00:00,USA,USA,US,376.28,445.35,36.51,13.73,,false,
2024-01-26 07:00:00,USA,USA,US,373.78,442.67,36.85,13.52,,false,
2024-01-26 08:00:00,USA,USA,US,376.8,446.06,36.35,12.77,,false,
2024-01-26 09:00:00,USA,USA,US,380.25,450.11,35.7,12.08,,false,
2024-01-26 10:00:00,USA,USA,US,382.63,453.33,34.97,11.77,,false,
2024-01-26 11:00:00,USA,USA,US,386.03,457.8,34.02,11.9,,false,
2024-01-26 12:00:00,USA,USA,US,390.11,462.3,33.62,12.69,,false,
2024-01-26 13:00:00,USA,USA,US,391.47,463.23,33.87,13.73,,false,
2024-01-26 14:00:00,USA,USA,US,385.71,456.18,34.99,15.29,,false,
2024-01-26 15:00:00,USA,USA,US,379.18,448.9,36.18,16.71,,false,
2024-01-26 16:00:00,USA,USA,US,371.44,440.2,37.75,18.37,,false,
2024-01-26 17:00:00,USA,USA,US,369.75,437.92,38.37,18.87,,false,
2024-01-26 18:00:00,USA,USA,US,368.1,436.15,38.56,18.97,,false,
2024-01-26 19:00:00,USA,USA,US,366.99,435.17,38.51,18.69,,false,
2024-01-26 20:00:00,USA,USA,US,365.52,433.57,38.57,18.63,,false,
2024-01-26 21:00:00,USA,USA,US,366.55,435.09,38.11,18.18,,false,
2024-01-26 22:00:00,USA,USA,US,366.48,435.32,37.88,18.17,,false,
2024-01-26 23:00:00,USA,USA,US,372.69,442.4,36.69,17.17,,false,
2024-01-27 00:00:00,USA,USA,US,382.21,452.66,35.24,15.67,,false,
2024-01-27 01:00:00,USA,USA,US,385.05,455.1,34.99,15.28,,false,
2024-01-27 02:00:00,USA,USA,US,383.26,452.96,35.32,15.15,,false,
2024-01-27 03:00:00,USA,USA,US,381.86,451.24,35.74,15.01,,false,
2024-01-27 04:00:00,USA,USA,US,377.79,446.2,36.73,15.22,,false,
2024-01-27 05:00:00,USA,USA,US,379.63,447.73,36.84,15.35,,false,
2024-01-27 06:00:00,USA,USA,US,374.28,441.82,37.69,15.58,,false,
2024-01-27 07:00:00,USA,USA,US,362.28,428.94,39.19,15.72,,false,
2024-01-27 08:00:00,USA,USA,US,352.75,418.52,40.5,16.71,,false,
2024-01-27 09:00:00,USA,USA,US,349.39,415.18,40.8,16.96,,false,
2024-01-27 10:00:00,USA,USA,US,351.99,418.22,40.34,16.63,,false,
2024-01-27 11:00:00,USA,USA,US,354.08,420.6,39.99,16.67,,false,
2024-01-27 12:00:00,USA,USA,US,357.96,425.0,39.37,16.66,,false,
2024-01-27 13:00:00,USA,USA,US,360.61,427.62,39.27,17.39,,false,
2024-01-27 14:00:00,USA,USA,US,355.94,422.21,40.19,19.0,,false,
2024-01-27 15:00:00,USA,USA,US,346.19,411.55,41.88,21.16,,false,
2024-01-27 16:00:00,USA,USA,US,338.58,402.54,43.57,22.99,,false,
2024-01-27 17:00:00,USA,USA,US,336.98,400.52,44.02,23.5,,false,
2024-01-27 18:00:00,USA,USA,US,334.8,398.23,44.21,23.61,,false,
2024-01-27 19:00:00,USA,USA,US,333.81,397.14,44.27,23.54,,false,
2024-01-27 20:00:00,USA,USA,US,333.6,397.49,43.87,23.06,,false,
2024-01-27 21:00:00,USA,USA,US,336.19,400.87,43.08,22.38,,false,
2024-01-27 22:00:00,USA,USA,US,339.61,405.1,42.29,21.85,,false,
2024-01-27 23:00:00,USA,USA,US,358.68,427.09,38.77,18.73,,false,
2024-01-28 00:00:00,USA,USA,US,377.4,447.74,35.72,15.85,,false,
2024-01-28 01:00:00,USA,USA,US,380.3,450.11,35.48,15.57,,false,
2024-01-28 02:00:00,USA,USA,US,381.75,451.59,35.28,15.13,,false,
2024-01-28 03:00:00,USA,USA,US,380.35,449.86,35.56,15.08,,false,
2024-01-28 04:00:00,USA,USA,US,378.76,447.93,35.87,14.73,,false,
2024-01-28 05:00:00,USA,USA,US,375.68,444.73,36.27,14.47,,false,
2024-01-28 06:00:00,USA,USA,US,372.29,441.25,36.76,14.49,,false,
2024-01-28 07:00:00,USA,USA,US,368.51,437.11,37.28,14.65,,false,
2024-01-28 08:00:00,USA,USA,US,365.17,433.06,37.93,15.15,,false,
2024-01-28 09:00:00,USA,USA,US,364.49,432.33,38.06,15.28,,false,
2024-01-28 10:00:00,USA,USA,US,360.2,427.86,38.56,15.83,,false,
2024-01-28 11:00:00,USA,USA,US,358.17,426.03,38.62,16.26,,false,
2024-01-28 12:00:00,USA,USA,US,359.97,428.22,38.26,16.56,,false,
2024-01-28 13:00:00,USA,USA,US,363.97,432.6,37.73,16.84,,false,
2024-01-28 14:00:00,USA,USA,US,355.83,423.11,39.37,19.19,,false,
2024-01-28 15:00:00,USA,USA,US,342.81,408.48,41.85,21.87,,false,
2024-01-28 16:00:00,USA,USA,US,336.36,401.31,43.12,23.17,,false,
2024-01-28 17:00:00,USA,USA,US,334.05,398.77,43.52,23.5,,false,
2024-01-28 18:00:00,USA,USA,US,333.79,398.53,43.55,23.37,,false,
2024-01-28 19:00:00,USA,USA,US,335.53,400.61,43.17,22.74,,false,
2024-01-28 20:00:00,USA,USA,US,335.02,400.65,42.85,22.27,,false,
2024-01-28 21:00:00,USA,USA,US,338.99,405.52,41.92,21.42,,false,
2024-01-28 22:00:00,USA,USA,US,346.63,414.65,40.33,20.18,,false,
2024-01-28 23:00:00,USA,USA,US,364.61,434.98,37.1,17.52,,false,
2024-01-29 00:00:00,USA,USA,US,380.66,452.53,34.59,15.39,,false,
2024-01-29 01:00:00,USA,USA,US,382.65,454.3,34.36,15.26,,false,
2024-01-29 02:00:00,USA,USA,US,379.51,450.54,34.93,15.5,,false,
2024-01-29 03:00:00,USA,USA,US,371.83,441.8,36.19,16.25,,false,
